"","B.cell_TIMER","T.cell.CD4._TIMER","T.cell.CD8._TIMER","Neutrophil_TIMER","Macrophage_TIMER","Myeloid.dendritic.cell_TIMER","B.cell.naive_CIBERSORT","B.cell.memory_CIBERSORT","B.cell.plasma_CIBERSORT","T.cell.CD8._CIBERSORT","T.cell.CD4..naive_CIBERSORT","T.cell.CD4..memory.resting_CIBERSORT","T.cell.CD4..memory.activated_CIBERSORT","T.cell.follicular.helper_CIBERSORT","T.cell.regulatory..Tregs._CIBERSORT","T.cell.gamma.delta_CIBERSORT","NK.cell.resting_CIBERSORT","NK.cell.activated_CIBERSORT","Monocyte_CIBERSORT","Macrophage.M0_CIBERSORT","Macrophage.M1_CIBERSORT","Macrophage.M2_CIBERSORT","Myeloid.dendritic.cell.resting_CIBERSORT","Myeloid.dendritic.cell.activated_CIBERSORT","Mast.cell.activated_CIBERSORT","Mast.cell.resting_CIBERSORT","Eosinophil_CIBERSORT","Neutrophil_CIBERSORT","B.cell.naive_CIBERSORT.ABS","B.cell.memory_CIBERSORT.ABS","B.cell.plasma_CIBERSORT.ABS","T.cell.CD8._CIBERSORT.ABS","T.cell.CD4..naive_CIBERSORT.ABS","T.cell.CD4..memory.resting_CIBERSORT.ABS","T.cell.CD4..memory.activated_CIBERSORT.ABS","T.cell.follicular.helper_CIBERSORT.ABS","T.cell.regulatory..Tregs._CIBERSORT.ABS","T.cell.gamma.delta_CIBERSORT.ABS","NK.cell.resting_CIBERSORT.ABS","NK.cell.activated_CIBERSORT.ABS","Monocyte_CIBERSORT.ABS","Macrophage.M0_CIBERSORT.ABS","Macrophage.M1_CIBERSORT.ABS","Macrophage.M2_CIBERSORT.ABS","Myeloid.dendritic.cell.resting_CIBERSORT.ABS","Myeloid.dendritic.cell.activated_CIBERSORT.ABS","Mast.cell.activated_CIBERSORT.ABS","Mast.cell.resting_CIBERSORT.ABS","Eosinophil_CIBERSORT.ABS","Neutrophil_CIBERSORT.ABS","B.cell_QUANTISEQ","Macrophage.M1_QUANTISEQ","Macrophage.M2_QUANTISEQ","Monocyte_QUANTISEQ","Neutrophil_QUANTISEQ","NK.cell_QUANTISEQ","T.cell.CD4...non.regulatory._QUANTISEQ","T.cell.CD8._QUANTISEQ","T.cell.regulatory..Tregs._QUANTISEQ","Myeloid.dendritic.cell_QUANTISEQ","uncharacterized.cell_QUANTISEQ","Myeloid.dendritic.cell.activated_XCELL","B.cell_XCELL","T.cell.CD4..memory_XCELL","T.cell.CD4..naive_XCELL","T.cell.CD4...non.regulatory._XCELL","T.cell.CD4..central.memory_XCELL","T.cell.CD4..effector.memory_XCELL","T.cell.CD8..naive_XCELL","T.cell.CD8._XCELL","T.cell.CD8..central.memory_XCELL","T.cell.CD8..effector.memory_XCELL","Class.switched.memory.B.cell_XCELL","Common.lymphoid.progenitor_XCELL","Common.myeloid.progenitor_XCELL","Myeloid.dendritic.cell_XCELL","Endothelial.cell_XCELL","Eosinophil_XCELL","Cancer.associated.fibroblast_XCELL","Granulocyte.monocyte.progenitor_XCELL","Hematopoietic.stem.cell_XCELL","Macrophage_XCELL","Macrophage.M1_XCELL","Macrophage.M2_XCELL","Mast.cell_XCELL","B.cell.memory_XCELL","Monocyte_XCELL","B.cell.naive_XCELL","Neutrophil_XCELL","NK.cell_XCELL","T.cell.NK_XCELL","Plasmacytoid.dendritic.cell_XCELL","B.cell.plasma_XCELL","T.cell.gamma.delta_XCELL","T.cell.CD4..Th1_XCELL","T.cell.CD4..Th2_XCELL","T.cell.regulatory..Tregs._XCELL","immune.score_XCELL","stroma.score_XCELL","microenvironment.score_XCELL","B.cell_EPIC","Cancer.associated.fibroblast_EPIC","T.cell.CD4._EPIC","T.cell.CD8._EPIC","Endothelial.cell_EPIC","Macrophage_EPIC","NK.cell_EPIC","uncharacterized.cell_EPIC","T.cell_MCPCOUNTER","T.cell.CD8._MCPCOUNTER","cytotoxicity.score_MCPCOUNTER","NK.cell_MCPCOUNTER","B.cell_MCPCOUNTER","Monocyte_MCPCOUNTER","Macrophage.Monocyte_MCPCOUNTER","Myeloid.dendritic.cell_MCPCOUNTER","Neutrophil_MCPCOUNTER","Endothelial.cell_MCPCOUNTER","Cancer.associated.fibroblast_MCPCOUNTER"
"TCGA.CC.A3M9.01A.11R.A213.07",0.104117736665638,0.122799906080556,0.240622254379404,0.133196746516337,0.0552811163862206,0.529303052273278,0.00165161054169651,0,0.00825882177395673,0.287627370502252,0,0.0899053613719464,0.00137509317380813,0.0611052965811352,0.082468122206585,0,0.00108927561956488,0.0287790903942335,0.0528982386879763,0,0.0747104244611563,0.301298165339339,0.00883312934635016,0,0,0,0,0,0.0303440953755031,0,0.151734606477387,5.28441308818508,0,1.65177975761595,0.0252638000078255,1.12265264757984,1.51513961826909,0,0.0200126376381294,0.528741759450041,0.971869069263322,0,1.37261187680783,5.53557877883841,0.162286030866868,0,0,0,0,0,0.00541638390791129,0.0732960600355101,0.0399534524845233,0,0.176732460318826,0,0,0.105314291258796,0.00739313413105934,0,0.591894217863373,0.33520990253722,0.0745170251363882,0.020817475527556,0.0576967372735466,1.23822878273213e-19,0,0,0.056240924132983,0.162945220828027,0.182636851867447,0.0290279739255141,0.0254562632436096,0.129917570659896,2.32019977923426e-19,0.0116715481698861,0.074807843825641,0,0,0,0.0352079972904858,0.161991786500221,0.102433144538441,0.0414492764103501,0.0111635243236537,2.63814121031621e-18,0.0392569134346927,0.00214088313144851,0.0005497260620079,0,0.0394245728583105,0.0216696165827092,0,0.0558223623460229,0.181934408964803,0.196997763557109,0,0.308063829636585,0.0375199074615508,0.345583737098135,0.0272871221060396,0.0147765756291385,0.166440647690813,0.140688639157728,0.123311116492361,0.0111154343737124,2.84379775338794e-10,0.516380464265827,7.20289252155829,10.2451757582828,6.58928299102648,3.98785332025559,5.14908588951613,11.026535913695,11.026535913695,6.33828255275304,5.29365078344401,8.39004610947613,14.8972848982563
"TCGA.FV.A23B.01A.11R.A16W.07",0.103534909064948,0.118367155648672,0.215816668355156,0.121559012699548,0.0401172533388791,0.509951237189999,0.0295033563350277,0,0.0151701294542286,0.0912627133409169,0,0.29470814670385,0,0.0341692524540436,0.00535307890035263,0,0.0257256640576896,0.0461303262742178,0.047404416137844,0,0.0865387886187765,0.231041894138464,0.0736521825578586,0,0.018592403815886,0,0,0.00074764721084443,0.239850994809118,0,0.123327346206369,0.741930929323121,0,2.39586443530658,0,0.277782944418976,0.0435184826079237,0,0.209139802478552,0.375021896563144,0.385379759505814,0,0.703527229379886,1.87828216974425,0.598764054359193,0,0.151149126916069,0,0,0.00607808566764314,0.015326212495559,0.0425485093571339,0.022540312438102,0,0.108517624502927,0.0425491115983718,0,0,0,0,0.768518229607907,0.0938078619715253,0,0.00273664633651698,0,0,0.00206387327575813,5.91489238213712e-18,0.00503870838166708,0.0032324277833634,0.0106728764203796,2.88379453880095e-18,7.13567937069545e-19,0.0141711740220329,2.13571622288878e-19,0.0012545801710663,0.0531768230225206,1.90774403098394e-18,5.07378280794785e-18,1.7380701966547e-19,0.0911343637557583,0.00812864759393333,0,0.00210442635494946,0.00558128715874557,0,7.02376994259275e-19,0,1.49339396757213e-20,2.55905225100111e-18,0.00612917630537071,0,0.0110079704129142,0,0.0183803362779934,0.0614493120891698,0.0147908389372457,0.0121312951380724,0.0590921986348574,0.0712234937729298,0.0265648742181698,0.00886016561260967,0.175486205872452,0.0960495615502314,0.12130200942886,0.00877802623242132,1.91062486292141e-09,0.562959155174632,5.61822005952328,5.97326778475004,4.68649442357232,2.68528051967216,5.01576303379066,8.98356409519901,8.98356409519901,6.03378744526125,7.15420243810322,8.6216790396117,9.05735714133404
"TCGA.DD.A1EJ.01A.11R.A155.07",0.0989224903275198,0.115642101006197,0.198185382648256,0.119833188055135,0.052749631782215,0.504877511897664,0,0.0111328422949955,0,0.111261984668119,0,0.103300635860407,0,0.0222028772563048,0.117451459550256,0,0.0244540763937402,0.0442594804480156,0.173406009894614,0.155967710294633,0.00372149034398955,0.0532282008236318,0.00479244186052163,0,0.165960966521887,0,0.00885982378888504,0,0,0.0470704057462553,0,0.470423151939933,0,0.436762033895092,0,0.0938752578627986,0.496592667894493,0,0.103393479176536,0.187132059145673,0.733172268886607,0.659441965703847,0.015734711390918,0.225052411910819,0.0202627664088529,0,0.701694124934974,0,0.037459930674722,0,0.00598141888044255,0.0099925715470421,0.0448146396152534,0,0.0500014660682399,0.0357839391353554,0,0,0,0.00686566539021471,0.846560299363452,0.095278184942432,0.0145462952125757,0.00498941100495658,2.08388974180599e-19,5.41209616262653e-19,0,7.38744423420332e-19,0.00876002290587509,0,8.27045935843794e-19,3.96567926136578e-18,0.00865750162766558,0.0262975980672509,0,0,0,2.58270037050754e-18,4.889132181099e-18,0,0,0.0498994884060622,0.0151055164356412,0.0277267193395642,0.00993131634051341,6.80919058277403e-19,4.01393562687517e-05,0,3.74582000389156e-19,5.8869418678053e-18,0.0226614461207758,0,0.0160089944148534,6.26908914343878e-18,0.0404910702022293,0.033023591511029,0.00430838552117391,0.0496114928769467,0.0303624290905247,0.0799739219674714,0.0204581197495729,0.00897499475899652,0.136613282197487,0.0852663853866559,0.100077742796622,0.00895968611154675,3.5019877265925e-10,0.63964978864892,4.1231023638393,4.55819203684447,2.67754428178219,0.739049804231672,3.80823953820369,9.52197847903841,9.52197847903841,3.0175503711409,6.03637397369637,6.65543292007504,8.58738480557582
"TCGA.CC.A5UE.01A.11R.A28V.07",0.100360576230257,0.115283505721933,0.202005681270928,0.116477016195089,0.0396076896828979,0.506271271458252,0,0,0,0.0381164518735562,0,0.205627834894563,0,0.00221863376677439,0.111921477393074,0,0,0.0507821824185422,0.0274944521945704,0.149420381459776,0.0390313368426683,0.331308293707221,0.0173914581604359,0,0.0191012705895531,0,0,0.00758622669926514,0,0,0,0.158867166667084,0,0.857044921860889,0,0.0092471372091141,0.466482243982614,0,0,0.211657198964047,0.114595286405588,0.622775507111093,0.162680354299325,1.38087380454968,0.0724865916513707,0,0.0796129909565082,0,0,0.0316189540780044,0.00682066101855698,0.0110761031236027,0.0338231562011105,0,0.063902790931125,0.0239427156087013,0,0,0.00180449281729505,7.53280140731689e-05,0.858554752285535,0.047191296980563,0.002240449604643,0.00834450093088767,2.50357025871158e-19,0.00198102995969111,6.91208626107339e-19,0,0.00652292917620225,0,0.00515821381931674,0,0.00037186887331678,0.0389058206073996,0,0.00496797719281982,4.90742791506422e-18,0,3.74659549411866e-19,8.76145800142979e-18,0.00697507004273706,0.0209444545849119,0.00592240847518691,0.0032724780230331,0.00123846940565615,0,2.42270596051829e-18,0,3.3075605841113e-18,1.46199531784649e-18,0.00598157640405154,0.0041766729864914,0.0137642665712972,0,0.0461201562439836,0.138945602444414,0,0.0209149204984813,0.00455584987925347,0.0254707703777348,0.0132441953181279,0.00706481796834102,0.150823749225374,0.0783324219937445,0.0967031840955106,0.00807864041974865,6.59465368775753e-10,0.645752990319688,4.2915695884077,4.12456725478464,3.61622832683353,1.67676759475203,2.94840119823859,8.51804315165161,8.51804315165161,5.08838974871743,6.94304567383105,6.77887141269089,7.63530387255643
"TCGA.DD.A4ND.01A.11R.A266.07",0.102141255217952,0.120561310450947,0.21831221228732,0.125260564468828,0.0490671084384596,0.508126308895186,0.0568430008964734,0,0.0166776829140782,0.0594643421008446,0,0.349230621726438,0,0,0,0,0.06207034313258,0,0.0230424241009392,0.139964697269473,0.0953772927641463,0.178299366673517,0.00362927764599562,0,0.0154009507755148,0,0,0,0.476685488115056,0,0.139859073151409,0.498668059263921,0,2.92864850125672,0,0,0,0,0.520521987702774,0,0.193233801992882,1.17374415468121,0.799834115710635,1.49521874800674,0.0304351276129374,0,0.129152395582227,0,0,0,0.00838973783159917,0.0207175768017485,0.0283286361922481,0,0.119376208404589,0.0321472320974659,0,0,0.00377596153150606,0,0.787264647140843,0.140329007028248,0,0,7.17103126685723e-19,2.80374317178336e-18,0,1.99184718676641e-18,0.00352771667443987,2.72567015333393e-19,0.00545279913160195,2.45266548815157e-18,0,0.00610797315347882,0,0,0.0638931876765596,0,0.0863676169648932,0.0165862811478084,0.222388387376787,0.0261622032561986,0.0245880053820889,0.0119744752339894,7.87241032673164e-19,0,3.49357927232001e-18,0,3.97823886108173e-19,4.67237662891727e-18,2.13236407073583e-18,0,0.00859384041330993,4.95017501794787e-19,0,0.00419553652143995,0.014624898701975,0.0174414688374657,0.122389923102764,0.13983139194023,0.0225364340325574,0.0135476270639526,0.184032642471621,0.0965245012186202,0.125318201546466,0.00887382330588769,3.39392219108269e-09,0.549166766966973,5.8387058135282,6.28801742819447,4.59149818740741,1.98357232792456,4.84236169713053,9.42926543914185,9.42926543914185,4.56472017055807,7.39732472407733,9.06726775596735,13.2507149206724
"TCGA.DD.A4NV.01A.11R.A311.07",0.095421161911931,0.11599772510713,0.21201843007074,0.121659692269965,0.0451120591226942,0.500223884344673,0,0.0100765299212038,0.0198537954519976,0.0916011414981693,0,0.29271973921522,0,0.00820402687738316,0.00828237834281031,0,0.082381669255884,0.00981590411793273,0.130230854347818,0.0713926558684509,0.0428615264041389,0.0788688268095708,0.00148466033694575,0,0.147902961599704,0,0,0.00432332995277054,0,0.0550320869196925,0.108429767543389,0.500271623295899,0,1.59866325585994,0,0.0448055753059986,0.0452334849821858,0,0.449920281935468,0.0536087018882101,0.711244421654908,0.389904746366389,0.234084477992746,0.430735200131274,0.00810834258895926,0,0.807759089893369,0,0,0.0236114884393611,0.00640432329210852,0.0171488586948984,0.0265443937731424,0,0.167022344474597,0.0269697975572233,0,0,0,0,0.755910282208031,0.0164883128657745,0,0,0,6.1046553052859e-19,8.28028591617e-19,3.77226818421903e-18,0,3.17145736009262e-18,1.5200223602332e-19,2.05971492217942e-18,2.24711811480073e-18,4.54164544118725e-19,0,0,0.065999074375162,0,0.0422075766937725,0.0124810763973592,0.277869414698535,0.0351450560374031,0.0206966597654891,0.0404432119879014,2.63105316325114e-18,7.74305905164502e-18,0,2.8365953894615e-18,0,0,2.58678426786859e-18,0.00225025145237404,0.0139128298034261,7.2060429154914e-19,0,8.98563731642258e-07,0.00486521322601826,0.0234300373582687,0.120633780656958,0.144063818015227,0.0199571530602597,0.0113683934069658,0.174452428411127,0.0807157485219246,0.127346062257291,0.00892348311847316,1.14267102588426e-07,0.577236616956856,4.73998310581505,4.25776762974252,4.15761912793365,2.62971424042812,3.59042327043187,8.46133532262042,8.46133532262042,4.0536052126384,7.52755316222169,8.96398360536701,11.5388351725287
"TCGA.EP.A3RK.01A.11R.A22L.07",0.106487793420736,0.123550072140819,0.221478224082771,0.124954509366147,0.0449639105440803,0.52134597835674,0.0684309691094791,0,0.0354071084396727,0.0873051191984065,0,0.155237715596794,0.0102624150534257,0.0346232183624916,0.0506889106692222,0,0,0.0655185301580129,0.0627924985897734,0.0725339686426919,0.0676863661156758,0.203133840096023,0.0119501167011689,0,0.064781130440797,0,0.00964809282636454,0,0.871989699434619,0,0.451179257694926,1.11249578428631,0,1.97813491063675,0.130770034888639,0.441190445879367,0.645909426014554,0,0,0.834877602397857,0.800140823439845,0.924272655182662,0.862501507915281,2.58845692930272,0.152275772301133,0,0.825481199480493,0,0.122941961413981,0,0.00543494084433386,0.0134862214569278,0.047603747748711,0,0.16275956951753,0.0396526419857368,0,0.00415948225760619,0,0,0.726903396189155,0.15388533205912,0.0559338330218102,0.0098205515911721,0.0112624495323495,3.63297856381904e-19,1.54224807082616e-18,0.010278967320432,0.00121431972641335,0.0286142209704675,0.0339133656312149,0.00922876423244912,0.0146356684981255,0.0159435233889472,0,0.0198793796641282,0.0398093097194879,2.20663461659289e-18,0.00202909109019523,8.61102991734121e-19,0.0419359615277152,0.0856343406808139,0.0365924048405718,0.0536012369223259,0.00731616701821142,0.0077176326894377,0.00879478043029969,3.82838637210445e-22,0,0,0.00953312322580874,0.0227629097331101,0.0293149785623198,0,0.0487097524750952,0.131672859149047,0,0.137448481190487,0.0588294006790922,0.196277881869579,0.0378564467604737,0.0101821099217068,0.167441533195704,0.107910951601798,0.118496003089031,0.00981051017893792,4.11156103407914e-10,0.548302444841193,6.53174371770166,7.87102254911597,4.86435779322203,3.01554169207673,7.58791647848066,10.026088748271,10.026088748271,6.27122329517023,6.75446720335371,8.14055317756516,10.4078544618889
"TCGA.DD.AAW3.01A.11R.A41C.07",0.0949625017836719,0.112340588491671,0.207342075818642,0.117890693354608,0.0419824021606231,0.495435154264849,0.0199465459135118,0,0.00321129070169019,0,0,0.366791625872343,0,0,0,0,0.0431529149651313,0.039318002058448,0.0962391128211212,0.114397358714584,0.0255395278233874,0.0311848168096595,0,0,0.244679694590121,0,0,0.0155391097300021,0.0855864392731319,0,0.0137789739547037,0,0,1.57382583178732,0,0,0,0,0.185160094992687,0.168705289131625,0.412941820648025,0.490855040120009,0.109584749991231,0.133807499388438,0,0,1.04986918102047,0,0,0.0666750562745033,0.0187661303924783,0.0122895447183201,0.0365576266096819,0,0.104987862476936,0.0486200653925911,0,0,0,0,0.778778770409993,0.00615225539631241,1.16004834518573e-18,0.00211921582571643,1.93678483434544e-18,1.02243462954336e-18,0,0,0.0198546766125658,5.50872580576472e-19,0,0,0.0022516014109434,0.0195685534963046,0,0,0.0213870434734238,0,0,0,0.100407095288053,0.0113926451815665,0,0.0219760575154637,0.0111489908195333,9.23442249445134e-18,3.11037447152158e-18,0,2.85246664761875e-20,2.75976612598905e-19,0.00662873895013841,0.00769757990580749,0.00618200442387923,0,0.0269358864664718,0.0410582015511669,0.00501162392667627,0.0150277573340665,0.0388074307084261,0.0538351880424926,0.0138956998430216,0.00909423494067525,0.148250680788703,0.0746668995276855,0.117748012721982,0.0085792375932213,3.24469074028657e-11,0.627765234552265,3.28743162713516,3.60583383661844,3.81843952491306,1.93756297944662,2.4548486001178,7.9116188196988,7.9116188196988,3.98459725776227,6.8543301785338,8.34454720889476,9.52253848577639
"TCGA.DD.AADD.01A.11R.A41C.07",0.0982152484377166,0.108414325415153,0.215787646713125,0.116474550062521,0.0448762643031078,0.50130669061344,0.0360317007033636,0,0.0258136170707411,0.258463590918734,0,0.0347810324749649,0,0.0672604852039789,0.0316835376726943,0,0.0153371806662526,0.0383617270010512,0.0395443643744124,0.0439323219133656,0.0529953895144989,0.294088075059185,0,0,0.0617069774267579,0,0,0,0.170642699074705,0,0.122250829237737,1.22405892328019,0,0.164719653590454,0,0.318539244949095,0.150050213538739,0,0.0726354253059561,0.181677481463296,0.187278339304517,0.208059287837492,0.250981111874778,1.39277308353916,0,0,0.292238361617521,0,0,0,0.0178939709547369,0,0.0427190861074168,0,0.0549594504225097,0.0197542969813736,0,0,0,0,0.864673195533963,0.0782150638063072,0.00719565511299458,0.00624243624494685,5.15305070404686e-20,0,2.13600693622126e-18,3.64672059460243e-18,0.00714819278753751,0.0085910012119542,0.00609728649935821,1.80194518820558e-18,0.00948421699319745,0.0178951579756152,0.00135026448295643,5.61394472757488e-19,2.15759511376841e-19,2.0432400995584e-18,0,0,0.019774106980534,0.021599647643548,0.00554665978524813,0.0188290847236649,0.0131087418826523,4.07988778984721e-18,4.77412741798619e-18,0,0,0,0.0105277576195469,0.00466725836784833,0.0145686104718886,0,0.0757127490184656,0.0299149066664886,0.017513200758865,0.0336633639007661,0.0209425384065853,0.0546059023073513,0.0208053370521428,0.00637795386917429,0.136373015797739,0.0971472757324308,0.100831640749935,0.00795547562755893,1.19186132362375e-09,0.630509299979157,4.64857640052786,6.58447149993835,4.13147932758764,2.09029881605617,4.22383347839232,8.26729815622937,8.26729815622937,3.68495939723653,6.26658711205706,7.24119913596345,7.97728719029608
"TCGA.2Y.A9H7.01A.11R.A39D.07",0.104597633874914,0.12437485907119,0.205031243355902,0.119532464655167,0.0380296389687537,0.507711582259149,0.00202290195522945,0.0343600051011407,0.00774064015489844,0.0801952752568909,0,0.413835557442685,0,0,0.0340042520832612,0,0,0.0899869824040608,0.0914017336140593,0,0.0104994899971568,0.117642894311397,0.0384822389415737,0.0164527227329763,0.0536016761460901,0,0,0.00977362985858053,0.0126596399824904,0.215030339583431,0.0484421488355861,0.501874700562938,0,2.58984828979682,0,0,0.212803981001199,0,0,0.563152750631899,0.572006487184515,0,0.0657074669487321,0.736227815999877,0.240827930123405,0.102963737808831,0.335447756483372,0,0,0.0611649195413992,0.0135192543499621,0.0144500548609199,0.0236027404166983,0,0.119603903634053,0.0268267450077404,0,0,0,0,0.801997301730626,0.0144983192061613,1.12433893759794e-19,0,0,2.46853842798077e-18,0.0119903188979225,2.96678401010242e-19,0.00411900131948909,0,0,0,0,0.03027838691013,0,0.00181576290903783,0.0259595827445557,7.47450506723052e-20,9.61813747390132e-18,1.22129866890616e-20,0.0713359763458538,0.0117501130491433,0,0.0171199380154832,0.00643788694140946,0,0,0,0,0,0.0198705255090571,5.0227949884051e-19,0.0246297559126262,0,0.0580015018432281,0.0284125304189273,0.0049205303532137,0.0133358419330604,0.0520880627087357,0.0654239046417961,0.0286275978926711,0.00760458284014233,0.177127209029488,0.079809618583649,0.117139876223324,0.00837509552949043,7.44580209327326e-10,0.581316019156655,5.44732642252886,4.23517830450847,3.80068900997126,1.98330430846352,5.10922651411867,8.2748329680019,8.2748329680019,6.29790264885551,6.78786168985639,8.14151846336732,7.69629353038172
"TCGA.DD.AADB.01A.11R.A41C.07",0.115262683025495,0.122140759950405,0.220204939099206,0.121690472322873,0.0391816257225453,0.511766215563572,0.0837977539330107,0,0.0432925445715112,0.287502789247704,0,0.120993738122925,0,0.0279300817925948,0.112641204141,0,0.0144325376529631,0.0357366719657178,0.0331018042180333,0.0919106400648009,0.0512058517017967,0.0770389964803175,1.71997265275354e-05,0,0.020398186381097,0,0,0,0.966027921225561,0,0.499080284066026,3.3143575908435,0,1.39482651782813,0,0.321980453978867,1.29853776710606,0,0.166379570961379,0.411975516171473,0.381600527660029,1.05955399032878,0.590305588782429,0.888112367339564,0.0001982799691305,0,0.235152097301502,0,0,0,0.0176762037180197,0.0121910194450808,0.0413773482211526,0,0.086596468152975,0.0210124382371606,0,0.0152902729235013,0.0119790040509745,0,0.793877245251136,0.153435945630758,0.0605522451042996,0.0124247316322774,0.0118423871402354,0.00111097439043983,0.00212384391904646,3.36949857092472e-18,0.00445994039534296,0.054712071053637,0.0519721883843798,0.00388992146882703,0.0117855021761398,0.00760160435139663,8.10813935779181e-20,0.00221230003264417,0.00395928680257227,0,0,7.57137910050146e-19,0.0146624927569616,0.0251939457370567,0.0187935515936799,0.00518941735894355,0.0153596762646842,0.0130326627883243,3.83485434918215e-18,0.00899706246451019,1.38120136072678e-19,4.46923878409003e-18,0.00968466340520441,0.00348726944895255,0.0252497597463044,9.36588419049734e-19,0.0860372699618795,0.0807901277582115,0.0266786201801634,0.106094141721841,0.0252765223935174,0.131370664115358,0.0408035861262624,0.00931310389085432,0.170119118028997,0.111570285794586,0.106209308128619,0.00839130101867163,4.34495216351342e-10,0.553593296577515,6.4856635668721,7.88804059009973,5.15095375197094,3.77411521317984,8.22655758467801,9.3381794652275,9.3381794652275,5.78400105084025,6.34780107623708,7.51220638107792,9.30806615964561
"TCGA.XR.A8TF.01A.11R.A36F.07",0.098560389018947,0.111584336816006,0.218204623678954,0.118010017000629,0.0450185481611562,0.496563649099741,0.0520048657294965,0,0.0268213444659496,0.153056556231193,0,0.174629878713127,0,0.0614321549419463,0.0365853940363376,0,0.0234352259957027,0.035713971153753,0.0427505640193408,0.0278392151510939,0.0756213913349332,0.27272801670174,0,0,0.0173814215253869,0,0,0,0.264114765001476,0,0.136216351898588,0.777321425868202,0,0.88688488531937,0,0.311992713343816,0.185804589875388,0,0.119019424813184,0.181378933802206,0.217115360481444,0.141385765818569,0.384054947961961,1.38509147230897,0,0,0.0882742412113444,0,0,0,0.0104623462389087,0,0.0494899674093304,0,0.0435121361792943,0.10333160460871,0,0,0,0,0.793203945563757,0.0208119878250931,2.77858616786727e-19,0.00604890725643384,3.52636583370718e-20,0,0.018487930217142,6.76481367636144e-18,0.0229211245046037,0,1.18399854072004e-19,0,9.26813066097762e-19,0.0390787881299799,3.10692753282542e-18,0,0.0224192998325186,0,0,0,0.130279240720333,0.00269719440937452,3.18127564499572e-18,0.00429190518980462,0.0032562460299401,0,1.88533070698749e-17,0,6.18459168073985e-19,0,0.00546042231482965,0.00819765937340141,0.0156477503453946,1.3940367646416e-18,0.0297147001791587,0.019091679987422,0.0167673971962479,0.00396896029287643,0.0473770940155537,0.0513460543084302,0.0217116607790388,0.0086458567036743,0.156508249652921,0.0991988117376155,0.122217553281291,0.00789393043629689,5.12815886849136e-08,0.583823886127573,5.37117273224402,5.92495666027364,4.54472117295861,2.55812598977313,3.64397411173373,8.18160425785991,8.18160425785991,3.58636035365301,6.79689882818678,8.10515965483618,9.1912553624506
"TCGA.DD.AAD1.01A.11R.A41C.07",0.114842166354777,0.130046347470882,0.215840182973565,0.122952852063316,0.0415654530214226,0.51260369647604,0.134601982431365,0.0181093342628504,0.0254741147252441,0.131252114754951,0,0.43868395727897,0,0,0,0,0.0639824298691399,0,0.0368646610985075,0.00037380589706179,0.0389757268113973,0.105875436223472,0,0,0.00580643664704098,0,0,0,1.46442301871106,0.197023293929371,0.277149558357774,1.42797761689479,0,4.77272974271502,0,0,0,0,0.696106709581425,0,0.401074763643723,0.00406687888468772,0.424042428518525,1.15188813062829,0,0,0.0631720226479581,0,0,0,0.0267189646014471,0.0677967310756292,0.0540929133835591,0,0.146768466242829,0.0492042580491487,0,0,0.0134011210081819,0,0.642017545639205,0.195064708362886,0.0505120907908201,0.00481414448675216,0.0241535031701843,0,0.0150081792413321,0,0.00298656145670944,0.015061994077394,0.0373853567914316,0,0.0267379755807067,0.00080273779471038,0,0.00510702992984094,0.0841355714402969,6.89345693437123e-19,0.209735052044775,0.0110687444695736,0.261248591715848,0.021676059165264,0.021298435320934,0.0127471143102223,0.00195169350655861,1.34163089265541e-19,0,0.00610437244872553,0,7.2520874540565e-18,0.00640432765212728,0,0.00363069317215783,0,9.13164692272382e-19,0,0.00637771943805814,0.0628725783132518,0.168330250277042,0.231202828590294,0.0441913503703364,0.0131389804225404,0.194592367974808,0.0931665596683204,0.131178913585186,0.0089343150993098,8.65466159461137e-11,0.514797512792952,6.45702975958297,6.52242324354438,4.05397740643099,2.17012599869239,9.33488095145648,8.5825274568628,8.5825274568628,5.8284710062264,6.8281567728148,9.07713171491518,12.8110322039216
